,word1,word2,tag,BTag,label
2492,parivrAjaka,ASrame,T6,T,T
2493,a,wapasaH,Bsmn,B,B
2494,su,ruciraM,K1,K,T
2495,vyaya,BAra,T6,T,T
2496,su,SuxXEH,Tp,T,T
2497,ORaXa,Alayam,T6,T,T
2498,nimIliwa,akRaH,Bs6,B,B
2499,na,paSyanwaH,Tn,T,T
2500,vi,Bajya,Tg,T,T
2501,mahaw,anuBAvAn,Bs6,B,B
2502,SuBa,lakRaNEH,Bs6,B,B
2503,parA,mqRtam,Tp,T,T
2504,mahaw,mahaxBiH,D,D,D
2505,bahu,SruwAn,Bs6,B,B
2506,xravya,saMjFa,Bs6,B,B
2507,mqxu,xaNdAH,Bs6,B,B
2508,sa,SeRam,BvS,B,B
2509,aBi,saMhiwaH,Tp,T,T
2510,Bexa,mUlaH,Bs6,B,B
2511,cawus,pAw,Bs6,B,B
2512,SrIrAya,mahoxayena,K2,K,T
2513,miSra,mahABAgAx,K2,K,T
2514,kArya,kqrwQNAm,T6,T,T
2515,maha,asure,K1,K,T
2516,nir,XaneBya,Bvp,B,B
2517,kqNa,varNAByAm,K7,K,T
2518,vasiRTa,pramuKEH,Bs6,B,B
2519,kRewrajFa,lakRaNAH,Bs6,B,B
2520,an,AwurAH,Tn,T,T
2521,yukwa,kRamO,Bs6,B,B
2522,alpa,AhArawayA,K1,K,T
2523,jagaw,nivAsa,Bs6,B,B
2524,pariNAma,Axi,Bs6,B,B
2525,pUrNa,kumBAn,K1,K,T
2526,sAhAyya,Axi,Bs6,B,B
2527,pApa,AwmA,Bs6,B,B
2528,waw,avasWam,Bs6,B,B
2529,Arya,SIlaH,Bs6,B,B
2530,sa,avahi,BvS,B,B
2531,su,vyakwaM,K1,K,T
2532,jFAna,sAraWiH,Bs6,B,B
2533,krUra,karmA,Bs6,B,B
2534,vi,manAH,Bs6,B,B
2535,xanwa,ulUKalikEH,Bs6,B,B
2536,miwa,BojanAH,Bs6,B,B
2537,mahA,bale,Bs7,B,B
2538,an,Aryam,Tn,T,T
2539,su,SIlAH,Bvp,B,B
2540,ugra,wapA,Bs6,B,B
2541,wri,XAmA,Bs6,B,B
2542,viRNu,prayukwayA,T3,T,T
2543,para,akRa,A1,A,A
2544,pqWak,ceRtA,Bs6,B,B
2545,miwa,aSanaH,Bs6,B,B
2546,arNava,walaM,T6,T,T
2547,sparSa,anumeyAH,T3,T,T
2548,sEnya,samuwsAham,T6,T,T
2549,vacana,nirxeSAw,K1,K,T
2550,samAna,vegAH,Bs6,B,B
2551,xur,huwam,Tp,T,T
2552,kajjala,SyAmaH,K5,K,T
2553,sahana,SIlA,Bs6,B,B
2554,kASI,nagaryAm,K7,K,T
2555,nYa,mUlyasya,Tn,T,T
2556,maw,ciwwaH,Bs6,B,B
2557,xravya,yAcanam,T6,T,T
2558,sa,vismayaH,BvS,B,B
2559,Arya,miSrAn,K1,K,T
2560,jiwa,kroXena,Bs3,B,B
2561,mArjana,rUpeNa,T6,T,T
2562,apahqwa,cewasAm,Bs6,B,B
2563,laKesara,nAmni,Bs6,B,B
2564,waw,prAmAxikam,T6,T,T
2565,xvi,rAwraM,Tds,T,T
2566,aXas,muKaH,Bs6,B,B
2567,rAwri,CannaH,T7,T,T
2568,AvaSyakawA,anusAram,T6,T,T
2569,xur,sAhasam,Tp,T,T
2570,Sara,SreRTaM,K1,K,T
2571,sawya,vAkyaH,Bs6,B,B
2572,XanyavAxa,purasaram,T3,T,T
2573,awi,sWOlyaM,Tp,T,T
2574,sa,kulaH,BvS,B,B
2575,sa,vAsAH,Bvs,B,B
2576,mahaw,balAH,Bs6,B,B
2577,UrXva,rewasaH,Bs6,B,B
2578,SuxXa,AcAraH,Bs6,B,B
2579,samagra,afgaM,Bs6,B,B
2580,kqRi,arWam,T4,T,T
2581,bala,abale,DiV,D,D
2582,pra,wAdiwaH,Tp,T,T
2583,vAk,krUraH,T3,T,T
2584,saxAnanxaJA,mahoxayam,K2,K,T
2585,AMgla,xeSe,T6,T,T
2586,kalyANa,gocaraM,Bs6,B,B
2587,raWya,aBimuKasya,T6,T,T
2588,buxXi,yukwA,T3,T,T
2589,a,vyAhawabale,Tn,T,T
2590,manxara,nAmni,Bs6,B,B
2591,wapo,niwyaH,Bs6,B,B
2592,swrI,rakRiBiH,T6,T,T
2593,snigXa,maXuram,K3,K,T
2594,a,xqRtiwaH,Tn,T,T
2595,su,xuRkaram,K1,K,T
2596,aBi,AkASaM,A1,A,A
2597,nAnA,BUwasya,Bvsp,B,B
2598,waw,piwA,T6,T,T
2599,pari,janEH,Tp,T,T
2600,pAka,Axi,Bs6,B,B
2601,sa,spqhA,BvS,B,B
2602,apewa,wqRNAnAM,Bs6,B,B
2603,na,SamaH,Tn,T,T
2604,a,sAXuByaH,Tn,T,T
2605,sa,saMwApaH,BvS,B,B
2606,laGu,kAya,K1,K,T
2607,Xarma,labXAni,T3,T,T
2608,sAyam,kAlasya,T1,T,T
2609,sOKya,pUrNam,T3,T,T
2610,ganwu,kAmA,Bv,B,B
2611,pramuRiwa,CAyAH,Bs6,B,B
2612,amiwa,vikrama,Bs6,B,B
2613,a,sahAyaH,Bsmn,B,B
2614,Sawa,AyuRaH,Bs6,B,B
2615,na,asUyaH,Tn,T,T
2616,moha,rajaH,Ds,D,D
2617,vi,mqRtaH,Tp,T,T
2618,guru,praXAnaH,Bs6,B,B
2619,panIra,nAma,Bs6,B,B
2620,hewu,sahasreRu,T6,T,T
2621,Sawa,saMKyam,Tds,T,T
2622,Xqwi,gqhIwayA,T3,T,T
2623,na,qNAn,Bsmn,B,B
2624,a,kRarasya,Bsmn,B,B
2625,buxXi,SreRTAH,T7,T,T
2626,maXye,pravAham,A7,A,A
2627,aFjana,sanniBaH,Bv,B,B
2628,vi,XUmaH,Bs6,B,B
2629,aBi,muKam,Tp,T,T
2630,viRa,miSriwasya,T3,T,T
2631,xagXa,xoRAH,Bs6,B,B
2632,sa,lakRmaNaH,Bvs,B,B
2633,upahawa,manasam,Bs6,B,B
2634,svarNa,parvawaH,Km,K,T
2635,a,nikewaH,Bsmn,B,B
2636,bAlA,Awapasya,K1,K,T
2637,mAyA,AcAraH,Bs6,B,B
2638,kqSa,wanuH,Bs6,B,B
2639,xroha,buxXiH,Bs6,B,B
2640,puRkara,mAlinyaH,Bs6,B,B
2641,svargIya,sOnxaryam,K1,K,T
2642,cinwA,Akula,T3,T,T
2643,awisvinna,BeRajam,T6,T,T
2644,Axara,BAvam,T6,T,T
2645,awiWi,priyaH,Bs6,B,B
2646,kula,puwraH,Km,K,T
2647,sa,parigraham,BvS,B,B
2648,aMga,yaRteH,K6,K,T
2649,xeva,Alayasya,T6,T,T
2650,bahu,wiWe,K1,K,T
2651,payas,rASO,T6,T,T
2652,RodaSa,kale,Bs6,B,B
2653,apa,Sabxena,Tp,T,T
2654,SiSira,AxIn,Bs6,B,B
2655,awi,AryaM,Tp,T,T
2656,kqwA,aFjaliH,Bs3,B,B
2657,mUlya,vyavasWA,T6,T,T
2658,SuxZXa,AwmA,Bs6,B,B
2659,prasUwi,yogyam,T4,T,T
2660,parvan,gawaH,T7,T,T
2661,koRTa,ASrayA,Bs6,B,B
2662,hawa,praBA,Bs6,B,B
2663,vi,liKiwum,Tp,T,T
2664,vasanwa,qwu,K7,K,T
2665,garuda,XvajaH,Bs6,B,B
2666,ab,BakREH,Bs6,B,B
2667,gala,haswam,T6,T,T
2668,go,careByaH,T6,T,T
2669,Bqwa,amAwyAH,Bs3,B,B
2670,inxriya,guNAn,T6,T,T
2671,kqSa,akqSe,DiV,D,D
2672,sa,jIvakaM,BvS,B,B
2673,japa,yajFaH,K1,K,T
2674,cAnxra,ayaNaM,Bs6,B,B
2675,sarva,sasyA,Bs7,B,B
2676,praWama,aBiRikwaM,Bs6,B,B
2677,suKa,saMjFakam,Bs6,B,B
2678,kArA,AvAsa,T6,T,T
2679,pra,kRipan,Tp,T,T
2680,gAnXArIn,sahiwaH,T3,T,T
2681,nir,vaswrA,Bvp,B,B
2682,AhAra,virahAw,Ds,D,D
2683,vIra,samuxyawam,T3,T,T
2684,pUrNa,uxaram,Bs6,B,B
2685,an,upasevanam,Tn,T,T
2686,vi,krAnwaH,Tp,T,T
2687,sarva,AwmanAM,K1,K,T
2688,yogya,pAwram,K1,K,T
2689,sa,xrumAw,BvS,B,B
2690,xUwa,samuxAcAram,T6,T,T
2691,vipraciwwi,praXAnAn,Bs6,B,B
2692,sanXyA,Axikam,Bs6,B,B
2693,yogyawA,mAwreNa,Tm,T,T
2694,na,BinnO,Tn,T,T
2695,preRaNa,kriyAH,Bs6,B,B
2696,awi,xugXaM,Bs6,B,B
2697,yaWA,arWaM,A1,A,A
2698,a,kurvan,Tn,T,T
2699,alpa,AhArANi,Bs6,B,B
2700,rAma,AxIn,Bs6,B,B
2701,eka,haswasya,Km,K,T
2702,sarva,ASramI,Bs6,B,B
2703,a,SarIraH,Bsmn,B,B
2704,pra,cCannaM,Tp,T,T
2705,xama,anviwAH,T3,T,T
2706,suKa,xuHKe,DiV,D,D
2707,miWya,upacariwaH,T3,T,T
2708,na,sahAyakawAm,Bsmn,B,B
2709,ugra,wapasaM,Bs6,B,B
2710,kqwa,yawna,Bs3,B,B
2711,niH,puruRAn,Bs5,B,B
2712,awi,lubXawA,Tg,T,T
2713,vigawa,jvaraH,Bs6,B,B
2714,prayoga,rawiH,Bs6,B,B
2715,sasya,Axi,Bs6,B,B
2716,pari,wrANAya,Tp,T,T
2717,praXAna,mahoxayasya,K2,K,T
2718,prawyakRa,xarSanam,T2,T,T
2719,a,vipakvawA,Tn,T,T
2720,xEva,param,Bs6,B,B
2721,vyAma,xIrGayA,Bs6,B,B
2722,saM,jAwaH,Tp,T,T
2723,mAGa,kave,K7,K,T
2724,sa,Sokam,BvS,B,B
2725,anwaH,sarpa,Bs7,B,B
2726,xugXa,XavalAyAm,K4,K,T
2727,mahaw,xaMRtra,Bs6,B,B
2728,Xana,loBena,T6,T,T
2729,sam,uxvahan,Tp,T,T
2730,warRaH,CexaH,T6,T,T
2731,kRINa,Sukrasya,Bs6,B,B
2732,Svewa,parvawam,K1,K,T
2733,ni,rmaNdUkam,A1,A,A
2734,labXa,avakASA,Bs3,B,B
2735,ninxA,SabxAH,Km,K,T
2736,Sawa,saMKyeRu,Bs6,B,B
2737,jFAwi,lokeRu,K1,K,T
2738,svarga,parA,Bs6,B,B
2739,Asanna,prasavA,Bs6,B,B
2740,kqwa,ciwwasya,Bs3,B,B
2741,afgulIyaka,haswaH,Bv,B,B
2742,na,aSanaM,Tn,T,T
2743,jala,vAsaH,T7,T,T
2744,bahir,BAge,A1,A,A
2745,naRta,saMSayaH,Bs6,B,B
2746,komawarahap,nAma,Bs6,B,B
2747,sva,suKeRu,T6,T,T
2748,sOnxarya,vilasiwam,T3,T,T
2749,an,avasecanAw,Tn,T,T
2750,bahuw,Calam,Bs7,B,B
2751,su,SIlaH,BvP,B,B
2752,sa,ucCvAsam,BvS,B,B
2753,awi,cCexyaH,Tp,T,T
2754,upahAra,Axi,Bs6,B,B
2755,sa,anunAxaM,BvS,B,B
2756,yaWA,arham,A1,A,A
2757,wAmra,AsyaH,Bs6,B,B
2758,inxriya,saMyukwaM,T3,T,T
2759,sa,avaSeRANi,BvS,B,B
2760,xur,AwmanAm,Bs6,B,B
2761,Xarma,uwware,Bs6,B,B
2762,xvIpi,newrAH,BsU,B,B
2763,uxXUwa,roRam,Bs3,B,B
2764,nava,yuvawIm,K1,K,T
2765,priya,saMvAse,Bs7,B,B
2766,jaya,uxGoREH,T6,T,T
2767,xravya,arWam,Bs6,B,B
2768,a,mAnI,Bs6,B,B
2769,vikqwa,buxXiH,Bs6,B,B
2770,canxana,AxyEH,Bs6,B,B
2771,ugra,karmANam,Bs6,B,B
2772,anu,rUpaH,Bsp,B,B
2773,agaswya,AxInAm,Bs6,B,B
2774,sPota,janiwAM,T5,T,T
2775,nir,vraNAn,Bsp,B,B
2776,jaraWarahap,nAma,Bs6,B,B
2777,xqDa,inxriyaH,Bs6,B,B
2778,pariXAna,valkalam,Bs7,B,B
2779,Saswra,pANinam,Bv,B,B
2780,vi,nikRipwAH,Tp,T,T
2781,xeva,samAH,T6,T,T
2782,sa,parivArAH,BvS,B,B
2783,sa,BAgyAH,BvS,B,B
2784,xqDZa,parikara,Bs6,B,B
2785,na,prasannA,Tn,T,T
2786,mUla,BqwyAn,K1,K,T
2787,a,mawsaraH,Tn,T,T
2788,xEwya,inxrAH,T7,T,T
2789,wriviXa,vikalpaH,K1,K,T
2790,a,xuRtAH,Tn,T,T
2791,upa,nyAsaH,A1,A,A
2792,gawa,wanxrIH,Bs6,B,B
2793,upajAwa,kOwUhala,Bs4,B,B
2794,pEla,AxyAH,Bs6,B,B
2795,yukwa,vAcaH,Bs6,B,B
2796,niSciwa,niScayAH,Bs6,B,B
2797,karuNa,xqRtim,K1,K,T
2798,wIkRNa,parAkramaH,Bs6,B,B
2799,sa,parijana,BvS,B,B
2800,anu,rakwaM,Tp,T,T
2801,maha,AwmAnam,K1,K,T
2802,sama,xarSinaH,Bs6,B,B
2803,lamba,sataH,Bs6,B,B
2804,viRaNNa,muKaH,K1,K,T
2805,XUmra,varNam,Bs6,B,B
2806,pAScAwya,saMskqwO,K1,K,T
2807,yawa,AwmanA,Bs6,B,B
2808,nakula,akRAH,BvU,B,B
2809,uxAra,hqxaya,K1,K,T
2810,xevawA,samAnAH,T3,T,T
2811,hIna,prajFAH,Bs6,B,B
2812,suKa,xuHKaM,Ds,D,D
2813,sUryA,Awmane,K1,K,T
2814,mokRa,parAyaNaH,Bs6,B,B
2815,sa,xravyaH,Bvs,B,B
2816,AxAna,praxAne,Ds,D,D
2817,sunxa,nAmakAya,Bs6,B,B
2818,karma,garBEH,Bs6,B,B
2819,viruxXa,vIrya,Bs6,B,B
2820,sam,ASvAsya,Tp,T,T
2821,na,niwyaH,Tn,T,T
2822,mahaw,vqkRaH,K1,K,T
2823,yaWA,suKaM,A1,A,A
2824,paFcaSawa,rUpyakANi,K1,K,T
2825,kalpAnwa,sWAyinaH,T2,T,T
2826,mqwa,kumArasya,K1,K,T
2827,upacAra,arWaM,T4,T,T
2828,arWa,saMgrahasya,T6,T,T
2829,niSiwa,paraSvaXaH,Bs6,B,B
2830,kAla,yukwAni,T3,T,T
2831,waw,apekRAm,T6,T,T
2832,Axi,niXanA,Bs6,B,B
2833,mahaw,pawivrawA,K1,K,T
2834,viBAjana,pattikAyAH,T6,T,T
2835,maXya,vayaskaH,Bs6,B,B
2836,na,aswikaH,Tn,T,T
2837,vigawa,mawsarAH,Bs6,B,B
2838,jiwa,Sawrum,Bs3,B,B
2839,pAre,gafgaM,A7,A,A
2840,vacanIya,parAkramAH,Bs6,B,B
2841,SApa,xAnam,T6,T,T
2842,na,AvaSyakAH,Tn,T,T
2843,vi,SokaM,Bs5,B,B
2844,na,Xqwiwvam,Tn,T,T
2845,pApa,buxZXiBiH,Bs6,B,B
2846,parama,arWAya,Bs6,B,B
2847,a,lAGavam,Tn,T,T
2848,waw,vyAjena,T6,T,T
2849,saha,purohiwaH,Bvs,B,B
2850,mArga,AyAsaH,T7,T,T
2851,vi,guNam,A1,A,A
2852,vaswra,anwarAw,T6,T,T
2853,aSana,Axi,Bs6,B,B
2854,para,SriyA,T6,T,T
2855,kqwa,aparAXa,Bs3,B,B
2856,mArksa,AKyaH,Bs6,B,B
2857,sa,moxA,BvS,B,B
2858,prawi,uwwaraH,Tp,T,T
2859,prApwa,pawre,Bs6,B,B
2860,yajFa,rUpANi,T6,T,T
2861,sam,Ayojiwa,Tp,T,T
2862,su,kqwe,K1,K,T
2863,kqwa,AvAsayoH,Bs6,B,B
2864,kula,swriyaH,T6,T,T
2865,para,sAXanAH,Bs6,B,B
2866,nir,ifgaH,Tp,T,T
2867,BayAnaka,AkqwayaH,K1,K,T
2868,safKyA,awIwA,Bs6,B,B
2869,Sukla,pakRasya,K7,K,T
2870,na,wulA,Bsmn,B,B
2871,vipaxyamAna,BAgyena,Bs6,B,B
2872,hufkAra,mAwreNa,Tm,T,T
2873,kAraNa,sAmagryaM,T6,T,T
2874,navan,pITam,Km,K,T
2875,su,xUrAw,Tp,T,T
2876,Pala,KaNdanam,T6,T,T
2877,na,svasWAyAH,Tn,T,T
2878,karkaSa,svareNa,K1,K,T
2879,sawwva,saMjFa,Bs6,B,B
2880,sahasra,akRaM,Bs6,B,B
2881,vaniwA,sahAyAH,Bs6,B,B
2882,prawi,Sruwam,Tp,T,T
2883,mahA,mawim,Bs6,B,B
2884,kROxra,saMyuwaH,T3,T,T
2885,saMgraha,aXyAyO,T6,T,T
2886,para,piNdena,T6,T,T
2887,vajra,saMhawam,K4,K,T
2888,rUkRa,BAvAw,Bs6,B,B
2889,parama,vismiwaH,K1,K,T
2890,Kadga,bahiRkaraNAya,T6,T,T
2891,na,avalokiwa,Tn,T,T
2892,afguRTa,AxO,Bs6,B,B
2893,awi,xveRI,Bs7,B,B
2894,paFcan,upaniRaxEH,Km,K,T
2895,rAga,AwmakaM,Bs6,B,B
2896,vyAsa,mahoxayena,K2,K,T
2897,lohiwa,varNam,K1,K,T
2898,capaNduka,mahoxaya,K2,K,T
2899,Baya,aBaye,DiV,D,D
2900,hawyA,Axi,Bs6,B,B
2901,Saswra,hawAH,T3,T,T
2902,vi,viXaM,Tp,T,T
2903,nir,snehaH,Bs6,B,B
2904,samuwpanna,aBilARaH,Bs7,B,B
2905,nAnA,viXAnAm,Bs6,B,B
2906,pra,mohena,Tp,T,T
2907,gANdIva,XanvA,Bs6,B,B
2908,wapwa,kuMBaH,K1,K,T
2909,sa,AgrahaM,BvS,B,B
2910,homa,Axim,Bs6,B,B
2911,xasyu,rAjaM,T6,T,T
2912,evaM,prakArayA,Bs6,B,B
2913,sarva,xeyAH,Bs6,B,B
2914,a,prameyasya,Tn,T,T
2915,nava,yOvanasya,K1,K,T
2916,waw,nimiwwaM,T6,T,T
2917,ucca,aXikAriNa,K1,K,T
2918,yuvan,rAjaH,K1,K,T
2919,sa,sAgaraH,BvS,B,B
2920,sruwa,woye,Bs5,B,B
2921,nir,mamam,Bvp,B,B
2922,viSuxXa,rakwaM,Bs6,B,B
2923,yaWA,nyAyaM,A1,A,A
2924,mlAna,kamala,K1,K,T
2925,anu,mAnya,Tg,T,T
2926,yaWA,uwsAhaM,A1,A,A
2927,xagXa,kilbiRAH,Bs6,B,B
2928,sarva,BUwAnAm,K1,K,T
2929,na,carAn,Tn,T,T
2930,SAmaka,gutikAnAm,K1,K,T
2931,mahA,PalAH,Bs6,B,B
2932,upa,AgawaH,A1,A,A
2933,laGu,prakoRTe,K1,K,T
2934,naRta,arWAn,Bs6,B,B
2935,rUkRa,aruNaM,Ds,D,D
2936,wax,gqhe,K1,K,T
2937,nI,rasAM,Bvp,B,B
2938,mqga,svarAH,BvU,B,B
2939,su,rUpANAm,Bs6,B,B
2940,sa,SabxaM,BvS,B,B
2941,vyapewa,BIH,Bs5,B,B
2942,SArfga,XanvanaH,Bs6,B,B
2943,nI,rasaM,Bvp,B,B
2944,kutI,svAmI,T6,T,T
2945,spanxana,Awmakam,T6,T,T
2946,Suci,vrawAn,Bs6,B,B
2947,na,kiFciwkarAH,Tn,T,T
2948,saha,arWa,Bvs,B,B
2949,hqxaya,AmayAH,T6,T,T
2950,rAjya,lubXena,T7,T,T
2951,sva,mAyayA,T6,T,T
2952,Saswra,vaXyaH,T3,T,T
2953,karAla,xaSanA,Bs6,B,B
2954,praSna,uwwarANi,T6,T,T
2955,uRNa,vIryeNa,Bs6,B,B
2956,sa,uwsAham,BvS,B,B
2957,bahu,SruwyA,K1,K,T
2958,sa,yoXAH,BvS,B,B
2959,rAma,AxInAm,Bs6,B,B
2960,saMSuxXa,kilviRaH,Bs6,B,B
2961,AvAsa,gqham,T6,T,T
2962,cinwA,AkrAnwam,T3,T,T
2963,sva,pAxaM,T6,T,T
2964,Awma,viSuxZXaye,T6,T,T
2965,suKa,uRiwAH,T3,T,T
2966,rAjAjI,nAmnaH,Bs6,B,B
2967,puRkara,akRaH,BsU,B,B
2968,pApa,samAcAraH,Bs6,B,B
2969,na,vixiwaH,Tn,T,T
2970,a,nimeRam,Bsmn,B,B
2971,yaWA,xeSaM,A1,A,A
2972,gamana,uxyoga,T4,T,T
2973,sarva,kqwyAnAM,K1,K,T
2974,labXa,varaH,Bs3,B,B
2975,inxriya,saMjFiwAH,Bs6,B,B
2976,prasanna,BAH,Bs6,B,B
2977,awi,BAraH,Tp,T,T
2978,na,AswikaH,Tn,T,T
2979,vivqwa,pOruRaH,Bs6,B,B
2980,maNi,banXam,T6,T,T
2981,nawa,newraH,Bs6,B,B
2982,gawa,AyuRaH,Bs6,B,B
2983,anwa,ArAmaH,Bs6,B,B
2984,yAxavI,mAwaH,Bs6,B,B
2985,xur,buxXinA,Bs6,B,B
2986,maXya,prAnwe,K1,K,T
2987,ciraM,aBipannaH,A1,A,A
2988,sarvva,xuRtAni,K1,K,T
2989,nir,vixya,Tg,T,T
2990,upapAxiwa,vaswunA,K1,K,T
2991,karwu,kAma,Bv,B,B
2992,na,vixvAMsaH,Tn,T,T
2993,SarIra,parIkRA,T6,T,T
2994,prayawna,Axi,Bs6,B,B
2995,hqw,AxyEH,Bs6,B,B
2996,na,xAhyaH,Tn,T,T
2997,vAri,caraH,T6,T,T
2998,upariwana,SAyikAnAm,K1,K,T
2999,upa,nagaram,A1,A,A
3000,hiwa,boXaH,T4,T,T
3001,guru,xevasya,K6,K,T
3002,nir,Awafka,Bvp,B,B
3003,vAk,Salyena,K1,K,T
3004,na,uciwam,Tn,T,T
3005,wapasyA,kAraNawaH,K6,K,T
3006,svara,anwareNa,T2,T,T
3007,ni,yukwAni,Tp,T,T
3008,sneha,niwyAH,Bs6,B,B
3009,ekAgra,ciwwa,Bs6,B,B
3010,sUkRma,yonIni,Bs6,B,B
3011,wIvra,karmA,Bs6,B,B
3012,awi,ruRtA,A1,A,A
3013,aSva,ArohaNam,T6,T,T
3014,agni,xAhena,T3,T,T
3015,vipanna,aSvaH,Bs6,B,B
3016,pra,vIra,Tp,T,T
3017,na,vijFAyamAnO,Tn,T,T
3018,na,rakRakaH,Tn,T,T
3019,na,kRama,Tn,T,T
3020,mahaw,qrRiH,K1,K,T
3021,vigawa,spqhaH,Bs5,B,B
3022,vrawa,agnihowraM,Ds,D,D
3023,muxiwa,manA,Bs6,B,B
3024,nyUna,guNa,Bs6,B,B
3025,sa,virecane,BvS,B,B
3026,vEnaweya,Axi,Bs6,B,B
3027,yoga,saFjFiwam,K1,K,T
3028,alpa,xoRANi,Bs7,B,B
3029,saMyawa,inxriyaH,Bs6,B,B
3030,niyawi,xOrbalyam,T6,T,T
3031,upa,jApaScirAroXaH,Bvs,B,B
3032,vimokwu,kAmAH,Bs6,B,B
3033,vqwwa,uwsavO,Bs6,B,B
3034,bAlya,miwram,T7,T,T
3035,xur,balAByAm,Bvp,B,B
3036,vixXa,SirAH,K1,K,T
3037,kRINa,karmANaM,Bs6,B,B
3038,a,parAjiwaH,Bsmn,B,B
3039,sa,prArWanam,BvS,B,B
3040,AScarya,yukwaH,T3,T,T
3041,saMgIwa,mAXuryeNa,T6,T,T
3042,vana,okasaH,Bs6,B,B
3043,Bavaw,puwraH,T6,T,T
3044,ISvara,aXInam,T7,T,T
3045,saMpAxana,BAraH,T6,T,T
3046,yajFa,afgAni,T6,T,T
3047,nis,SeRAn,Bsp,B,B
3048,na,xAne,Tn,T,T
3049,nIda,nirmANam,T6,T,T
3050,labXa,praSamanaM,Bs3,B,B
3051,jAwa,balAH,Bs6,B,B
3052,sammAna,samAroha,T6,T,T
3053,suvirUDa,mUlam,Bs6,B,B
3054,kAnwA,xarSanAya,T6,T,T
3055,axIna,AwmA,Bs6,B,B
3056,Sabxa,mAwrakam,K1,K,T
3057,alpa,buxXayaH,Bs6,B,B
3058,jiwa,AwmAnaH,Bs3,B,B
3059,xqDa,BakwAH,Bs6,B,B
3060,na,Axqwya,Tn,T,T
3061,varRA,AxIn,Bs6,B,B
3062,Afgala,BARAyA,K7,K,T
3063,jIva,yukwaH,T3,T,T
3064,sahasra,anucaraM,Bs6,B,B
3065,pari,hAsAnAm,Tp,T,T
3066,bali,xAnam,T6,T,T
3067,na,gaNiwA,Tn,T,T
3068,wax,niRTaH,Bs6,B,B
3069,sarva,kAFcanaH,Bs6,B,B
3070,na,samBavAm,Bsmn,B,B
3071,maw,prawiniXIn,T6,T,T
3072,su,muKAH,Bs6,B,B
3073,prasikwa,manAH,Bs6,B,B
3074,nara,AxIn,Bs6,B,B
3075,saha,parivAraH,Bvs,B,B
3076,sam,uwsukO,Tp,T,T
3077,rAXA,xevI,K7,K,T
3078,eka,AkArAH,Bs6,B,B
3079,sAXAraNa,mAnavasya,K1,K,T
3080,mqwa,gajaH,K1,K,T
3081,ugra,rUpam,Bs6,B,B
3082,pawnI,xviwIyaH,Bs6,B,B
3083,a,loBaH,Tn,T,T
3084,rAvaNa,AxeH,Bs6,B,B
3085,prAjFa,rUpaH,K3,K,T
3086,xInA,Akqwi,Bs6,B,B
3087,mqwaka,snAnam,T6,T,T
3088,a,wqpwiH,Tn,T,T
3089,mAnava,vANyA,T6,T,T
3090,agni,praveSena,T7,T,T
3091,vyAkaraNa,Awmakam,Bs6,B,B
3092,kaFcuka,AxinA,Bs6,B,B
3093,cawur,viXaM,Bs7,B,B
3094,wila,pIdEH,T6,T,T
3095,aRta,rAwre,Ds,D,D
3096,haswa,muKam,Ds,D,D
3097,kRaya,anwA,Bs6,B,B
3098,Sawru,sEnikaH,K1,K,T
3099,mahA,ojasaH,Bs6,B,B
3100,su,svaram,Tg,T,T
3101,sWala,nAmAni,Bs6,B,B
3102,mahA,muneH,K1,K,T
3103,nemi,SabxaH,T6,T,T
3104,svacCanxa,mqwyuH,Bs6,B,B
3105,buxbuxa,SarIrA,Bs6,B,B
3106,wkqwa,kqwyaH,Bs3,B,B
3107,parokRa,mawiH,Bs6,B,B
3108,sa,anunayam,BvS,B,B
3109,vimalA,AxyAH,Bs6,B,B
3110,kRawriya,bruvaH,K1,K,T
3111,sa,rAjakAni,BvS,B,B
3112,nir,XanaH,Bvp,B,B
3113,vi,afgAre,Bs7,B,B
3114,kqRNa,muKaH,K1,K,T
3115,na,sanwuRta,Tn,T,T
3116,xurnivAra,awivIryA,Bs6,B,B
3117,prawi,akRA,A1,A,A
3118,Ka,AxayaH,Bs7,B,B
3119,prasUwi,kArye,T6,T,T
3120,na,vyaBicAriNI,Tn,T,T
3121,xIna,AwmA,Bs6,B,B
3122,sa,puwrA,Bvs,B,B
3123,Cinna,xvEXA,Bs3,B,B
3124,prawyURa,kAla,K7,K,T
3125,saha,uRiwA,Bs6,B,B
3126,kurun,jAfgalen,Ds,D,D
3127,vyapanIwa,kalmaRaH,Bs3,B,B
3128,karAla,vaxanaH,Bs6,B,B
3129,mugXa,akRi,Bs6,B,B
3130,waw,gawAH,T2,T,T
3131,jFAna,AwmakaM,T6,T,T
3132,jiwa,kroXA,Bs3,B,B
3133,na,upaBujyamAnaH,Tn,T,T
3134,sarga,AxeH,Bs6,B,B
3135,anu,XAvya,Tp,T,T
3136,kati,paryanwam,T6,T,T
3137,mukwa,haswam,K1,K,T
3138,vexa,vAxeByaH,T6,T,T
3139,na,SruwavawI,Tn,T,T
3140,paFca,prakAraM,Bs6,B,B
3141,Arya,kumuxasya,K1,K,T
3142,jyA,cCexAw,T6,T,T
3143,SAnwa,mAnasam,Bs6,B,B
3144,sa,ariRtam,BvS,B,B
3145,jarA,jIrNeRu,T3,T,T
3146,vexa,SravasA,Bs6,B,B
3147,xuHKa,SIlAH,Bs6,B,B
